Full TOI ID,Label,Flux1,Flux2,Flux3,Flux4,Flux5,Flux6,Flux7,Flux8,Flux9,Flux10,Flux11,Flux12,Flux13,Flux14,Flux15,Flux16,Flux17,Flux18,Flux19,Flux20,Flux21,Flux22,Flux23,Flux24,Flux25,Flux26,Flux27,Flux28,Flux29,Flux30,Flux31,Flux32,Flux33,Flux34,Flux35,Flux36,Flux37,Flux38,Flux39,Flux40,Flux41,Flux42,Flux43,Flux44,Flux45,Flux46,Flux47,Flux48,Flux49,Flux50,Flux51,Flux52,Flux53,Flux54,Flux55,Flux56,Flux57,Flux58,Flux59,Flux60,Flux61,Flux62,Flux63,Flux64,Flux65,Flux66,Flux67,Flux68,Flux69,Flux70,Flux71,Flux72,Flux73,Flux74,Flux75,Flux76,Flux77,Flux78,Flux79,Flux80,Flux81,Flux82,Flux83,Flux84,Flux85,Flux86,Flux87,Flux88,Flux89,Flux90,Flux91,Flux92,Flux93,Flux94,Flux95,Flux96,Flux97,Flux98,Flux99,Flux100,Flux101,Flux102,Flux103,Flux104,Flux105,Flux106,Flux107,Flux108,Flux109,Flux110,Flux111,Flux112,Flux113,Flux114,Flux115,Flux116,Flux117,Flux118,Flux119,Flux120,Flux121,Flux122,Flux123,Flux124,Flux125,Flux126,Flux127,Flux128,Flux129,Flux130,Flux131,Flux132,Flux133,Flux134,Flux135,Flux136,Flux137,Flux138,Flux139,Flux140,Flux141,Flux142,Flux143,Flux144,Flux145,Flux146,Flux147,Flux148,Flux149,Flux150,Flux151,Flux152,Flux153,Flux154,Flux155,Flux156,Flux157,Flux158,Flux159,Flux160,Flux161,Flux162,Flux163,Flux164,Flux165,Flux166,Flux167,Flux168,Flux169,Flux170,Flux171,Flux172,Flux173,Flux174,Flux175,Flux176,Flux177,Flux178,Flux179,Flux180,Flux181,Flux182,Flux183,Flux184,Flux185,Flux186,Flux187,Flux188,Flux189,Flux190,Flux191,Flux192,Flux193,Flux194,Flux195,Flux196,Flux197,Flux198,Flux199,Flux200,Flux201,Flux202,Flux203,Flux204,Flux205,Flux206,Flux207,Flux208,Flux209,Flux210,Flux211,Flux212,Flux213,Flux214,Flux215,Flux216,Flux217,Flux218,Flux219,Flux220,Flux221,Flux222,Flux223,Flux224,Flux225,Flux226,Flux227,Flux228,Flux229,Flux230,Flux231,Flux232,Flux233,Flux234,Flux235,Flux236,Flux237,Flux238,Flux239,Flux240,Flux241,Flux242,Flux243,Flux244,Flux245,Flux246,Flux247,Flux248,Flux249,Flux250,Flux251,Flux252,Flux253,Flux254,Flux255,Flux256,Flux257,Flux258,Flux259,Flux260,Flux261,Flux262,Flux263,Flux264,Flux265,Flux266,Flux267,Flux268,Flux269,Flux270,Flux271,Flux272,Flux273,Flux274,Flux275,Flux276,Flux277,Flux278,Flux279,Flux280,Flux281,Flux282,Flux283,Flux284,Flux285,Flux286,Flux287,Flux288,Flux289,Flux290,Flux291,Flux292,Flux293,Flux294,Flux295,Flux296,Flux297,Flux298,Flux299,Flux300,Flux301,Flux302,Flux303,Flux304,Flux305,Flux306,Flux307,Flux308,Flux309,Flux310,Flux311,Flux312,Flux313,Flux314,Flux315,Flux316,Flux317,Flux318,Flux319,Flux320,Flux321,Flux322,Flux323,Flux324,Flux325,Flux326,Flux327,Flux328,Flux329,Flux330,Flux331,Flux332,Flux333,Flux334,Flux335,Flux336,Flux337,Flux338,Flux339,Flux340,Flux341,Flux342,Flux343,Flux344,Flux345,Flux346,Flux347,Flux348,Flux349,Flux350,Flux351,Flux352,Flux353,Flux354,Flux355,Flux356,Flux357,Flux358,Flux359,Flux360,Flux361,Flux362,Flux363,Flux364,Flux365,Flux366,Flux367,Flux368,Flux369,Flux370,Flux371,Flux372,Flux373,Flux374,Flux375,Flux376,Flux377,Flux378,Flux379,Flux380,Flux381,Flux382,Flux383,Flux384,Flux385,Flux386,Flux387,Flux388,Flux389,Flux390,Flux391,Flux392,Flux393,Flux394,Flux395,Flux396,Flux397,Flux398,Flux399,Flux400,Flux401,Flux402,Flux403,Flux404,Flux405,Flux406,Flux407,Flux408,Flux409,Flux410,Flux411,Flux412,Flux413,Flux414,Flux415,Flux416,Flux417,Flux418,Flux419,Flux420,Flux421,Flux422,Flux423,Flux424,Flux425,Flux426,Flux427,Flux428,Flux429,Flux430,Flux431,Flux432,Flux433,Flux434,Flux435,Flux436,Flux437,Flux438,Flux439,Flux440,Flux441,Flux442,Flux443,Flux444,Flux445,Flux446,Flux447,Flux448,Flux449,Flux450,Flux451,Flux452,Flux453,Flux454,Flux455,Flux456,Flux457,Flux458,Flux459,Flux460,Flux461,Flux462,Flux463,Flux464,Flux465,Flux466,Flux467,Flux468,Flux469,Flux470,Flux471,Flux472,Flux473,Flux474,Flux475,Flux476,Flux477,Flux478,Flux479,Flux480,Flux481,Flux482,Flux483,Flux484,Flux485,Flux486,Flux487,Flux488,Flux489,Flux490,Flux491,Flux492,Flux493,Flux494,Flux495,Flux496,Flux497,Flux498,Flux499,Flux500,Flux501,Flux502,Flux503,Flux504,Flux505,Flux506,Flux507,Flux508,Flux509,Flux510,Flux511,Flux512,Flux513,Flux514,Flux515,Flux516,Flux517,Flux518,Flux519,Flux520,Flux521,Flux522,Flux523,Flux524,Flux525,Flux526,Flux527,Flux528,Flux529,Flux530,Flux531,Flux532,Flux533,Flux534,Flux535,Flux536,Flux537,Flux538,Flux539,Flux540,Flux541,Flux542,Flux543,Flux544,Flux545,Flux546,Flux547,Flux548,Flux549,Flux550,Flux551,Flux552,Flux553,Flux554,Flux555,Flux556,Flux557,Flux558,Flux559,Flux560,Flux561,Flux562,Flux563,Flux564,Flux565,Flux566,Flux567,Flux568,Flux569,Flux570,Flux571,Flux572,Flux573,Flux574,Flux575,Flux576,Flux577,Flux578,Flux579,Flux580,Flux581,Flux582,Flux583,Flux584,Flux585,Flux586,Flux587,Flux588,Flux589,Flux590,Flux591,Flux592,Flux593,Flux594,Flux595,Flux596,Flux597,Flux598,Flux599,Flux600,Flux601,Flux602,Flux603,Flux604,Flux605,Flux606,Flux607,Flux608,Flux609,Flux610,Flux611,Flux612,Flux613,Flux614,Flux615,Flux616,Flux617,Flux618,Flux619,Flux620,Flux621,Flux622,Flux623,Flux624,Flux625,Flux626,Flux627,Flux628,Flux629,Flux630,Flux631,Flux632,Flux633,Flux634,Flux635,Flux636,Flux637,Flux638,Flux639,Flux640,Flux641,Flux642,Flux643,Flux644,Flux645,Flux646,Flux647,Flux648,Flux649,Flux650,Flux651,Flux652,Flux653,Flux654,Flux655,Flux656,Flux657,Flux658,Flux659,Flux660,Flux661,Flux662,Flux663,Flux664,Flux665,Flux666,Flux667,Flux668,Flux669,Flux670,Flux671,Flux672,Flux673,Flux674,Flux675,Flux676,Flux677,Flux678,Flux679,Flux680,Flux681,Flux682,Flux683,Flux684,Flux685,Flux686,Flux687,Flux688,Flux689,Flux690,Flux691,Flux692,Flux693,Flux694,Flux695,Flux696,Flux697,Flux698,Flux699,Flux700,Flux701,Flux702,Flux703,Flux704,Flux705,Flux706,Flux707,Flux708,Flux709,Flux710,Flux711,Flux712,Flux713,Flux714,Flux715,Flux716,Flux717,Flux718,Flux719,Flux720,Flux721,Flux722,Flux723,Flux724,Flux725,Flux726,Flux727,Flux728,Flux729,Flux730,Flux731,Flux732,Flux733,Flux734,Flux735,Flux736,Flux737,Flux738,Flux739,Flux740,Flux741,Flux742,Flux743,Flux744,Flux745,Flux746,Flux747,Flux748,Flux749,Flux750,Flux751,Flux752,Flux753,Flux754,Flux755,Flux756,Flux757,Flux758,Flux759,Flux760,Flux761,Flux762,Flux763,Flux764,Flux765,Flux766,Flux767,Flux768,Flux769,Flux770,Flux771,Flux772,Flux773,Flux774,Flux775,Flux776,Flux777,Flux778,Flux779,Flux780,Flux781,Flux782,Flux783,Flux784,Flux785,Flux786,Flux787,Flux788,Flux789,Flux790,Flux791,Flux792,Flux793,Flux794,Flux795,Flux796,Flux797,Flux798,Flux799,Flux800,Flux801,Flux802,Flux803,Flux804,Flux805,Flux806,Flux807,Flux808,Flux809,Flux810,Flux811,Flux812,Flux813,Flux814,Flux815,Flux816,Flux817,Flux818,Flux819,Flux820,Flux821,Flux822,Flux823,Flux824,Flux825,Flux826,Flux827,Flux828,Flux829,Flux830,Flux831,Flux832,Flux833,Flux834,Flux835,Flux836,Flux837,Flux838,Flux839,Flux840,Flux841,Flux842,Flux843,Flux844,Flux845,Flux846,Flux847,Flux848,Flux849,Flux850,Flux851,Flux852,Flux853,Flux854,Flux855,Flux856,Flux857,Flux858,Flux859,Flux860,Flux861,Flux862,Flux863,Flux864,Flux865,Flux866,Flux867,Flux868,Flux869,Flux870,Flux871,Flux872,Flux873,Flux874,Flux875,Flux876,Flux877,Flux878,Flux879,Flux880,Flux881,Flux882,Flux883,Flux884,Flux885,Flux886,Flux887,Flux888,Flux889,Flux890,Flux891,Flux892,Flux893,Flux894,Flux895,Flux896,Flux897,Flux898,Flux899,Flux900,Flux901,Flux902,Flux903,Flux904,Flux905,Flux906,Flux907,Flux908,Flux909,Flux910,Flux911,Flux912,Flux913,Flux914,Flux915,Flux916,Flux917,Flux918,Flux919,Flux920,Flux921,Flux922,Flux923,Flux924,Flux925,Flux926,Flux927,Flux928,Flux929,Flux930,Flux931,Flux932,Flux933,Flux934,Flux935,Flux936,Flux937,Flux938,Flux939,Flux940,Flux941,Flux942,Flux943,Flux944,Flux945,Flux946,Flux947,Flux948,Flux949,Flux950,Flux951,Flux952,Flux953,Flux954,Flux955,Flux956,Flux957,Flux958,Flux959,Flux960,Flux961,Flux962,Flux963,Flux964,Flux965,Flux966,Flux967,Flux968,Flux969,Flux970,Flux971,Flux972,Flux973,Flux974,Flux975,Flux976,Flux977,Flux978,Flux979,Flux980,Flux981,Flux982,Flux983,Flux984,Flux985,Flux986,Flux987,Flux988,Flux989,Flux990,Flux991,Flux992,Flux993,Flux994,Flux995,Flux996,Flux997,Flux998,Flux999,Flux1000,Flux1001
1028.01,0,0.590665579,1.354382435,0.890373959,0.706539199,1.221153672,1.294326142,1.283006222,0.962209676,0.859365670,0.822239803,0.930542767,0.881086286,1.121489241,1.134047714,0.952221599,1.186407105,1.044405323,1.239879395,0.666047723,1.050936804,1.099742141,1.050567837,1.334720529,0.835268525,1.382779844,1.629610144,0.634859641,0.825593518,0.865001966,0.629877000,0.658872633,1.109788514,0.782099900,1.039337853,0.875711673,1.186343041,1.421299570,1.267776328,0.716204833,0.889664067,0.955215859,0.715838394,1.313156596,0.823250514,0.553489682,0.617847786,0.858516342,0.893470039,1.291095502,0.948685242,1.242344174,0.706429061,1.277497233,0.929989425,0.955380025,1.137759720,1.290540982,1.127082863,0.969927904,0.898006617,1.202068116,1.140275441,0.457057412,1.585437870,1.061217702,1.072422561,1.022751730,0.962315718,0.812889494,0.766130257,1.089483740,0.491022315,0.682778331,0.824614477,1.166225814,1.074871379,1.048428012,0.716648601,0.626586994,0.684665800,1.036892027,1.141656379,0.561307255,1.133938640,0.954883383,1.318487610,1.265039069,1.172115713,0.833030534,1.112118068,0.879052913,1.020456998,1.063234481,0.884002534,0.625614028,0.625183760,0.748026027,1.183738654,0.835491221,1.059756843,1.077865713,0.896287092,0.504963223,0.972211811,0.916070123,0.881219475,1.067985896,1.058947094,1.428845398,1.078225240,1.403772955,0.957800236,1.201090486,1.253409942,1.405364267,0.470152900,1.047939856,1.034346476,0.433191515,0.884684292,0.909516628,1.111444809,0.891141007,1.414878801,0.844430215,0.835785879,1.019771164,1.186438280,1.360015672,1.119530514,0.687004500,1.016595631,0.839516901,1.049902747,0.528663256,1.123547024,1.186831330,1.366474181,1.396413634,0.894009092,1.137011873,1.377884751,1.143989324,1.302736918,0.933296740,0.848847932,0.535630580,0.680794108,1.068741417,1.924085878,1.199130659,0.986335430,0.629847547,1.102002388,0.833722371,1.096283856,1.550657450,1.144641424,0.802100620,0.968902361,1.181454229,1.258697009,0.680621514,0.780140260,1.029635077,0.658568772,0.848191886,1.436597822,0.434812382,1.021557272,1.096430396,1.125133122,1.105402697,1.419022935,1.025312673,0.810767447,0.817516254,1.335438003,1.095065078,1.333876987,1.192814505,1.390690915,1.475704323,0.802372386,0.560559509,0.949578238,1.406198367,1.151956358,0.814579811,1.238332667,0.798024306,1.339310068,1.187872595,0.553835595,0.660129077,1.005404704,0.914885558,1.112477020,1.265773633,1.123942809,1.095996018,0.916783190,1.071748409,0.794493147,0.841803594,1.028549472,1.103053506,1.150361896,1.152712343,1.042301007,1.322570282,0.880989685,1.218328483,0.651181237,1.387853980,1.064160656,1.050637950,1.256112615,1.389611894,0.890810863,1.095424152,1.164944249,1.275183781,1.205263967,1.041177874,1.284605508,1.252581810,1.253878681,1.386551887,0.779146860,0.694445384,0.901679740,0.547050229,1.591784741,1.156426187,1.383047304,0.638678035,1.049521626,1.421120248,1.375681767,0.714487229,0.644069321,1.100700543,0.664666744,0.938318633,1.030521587,0.873559045,1.315476327,1.163816611,0.783612692,1.372163944,0.833103203,0.696367222,0.898411782,1.236955415,0.941026809,1.103717334,0.962484545,1.123693855,1.317516581,0.552480205,1.281427220,1.194298957,1.048889210,0.739704124,0.842850333,0.869290905,0.798953792,0.899085631,1.274956367,1.054697539,1.123027761,0.614441648,1.057041052,1.128847838,0.810388454,1.036303599,1.112737737,0.948844036,1.023511372,0.918370024,1.068191897,1.209384745,1.361332836,1.401641245,0.957941085,1.022567206,0.679352951,1.016762916,0.726774197,0.346387232,0.921326603,0.944250904,1.130447747,0.959215358,0.926602789,1.179921705,1.212864869,1.158951910,0.956326076,1.058632753,0.915975056,0.991066864,0.624614644,1.199557519,1.383268840,1.147192308,1.090046573,1.082502126,0.786394944,1.222405515,0.987283632,1.093276179,1.558736731,0.744551883,0.938341261,1.345337487,1.077174180,0.801612939,1.429898210,1.029325951,1.191816610,1.421592901,1.345665419,1.271317430,0.800907289,0.666296714,1.002075056,1.488393788,1.025199283,1.177020166,1.094110611,1.673760601,1.329183046,1.372979227,0.844368296,0.738071002,1.636563228,0.622003299,1.228952754,1.547651152,1.387833148,1.611105598,1.059325343,1.086326295,1.391968920,0.940048393,0.970056006,0.890540959,0.796956111,0.808992297,1.167449671,0.797154454,0.782533086,1.103127498,0.873795208,1.129283439,1.526351314,0.783682458,1.213114171,1.160083377,1.546791040,1.035788832,1.481427910,1.031339777,1.366674895,1.310071218,1.066797191,1.357537248,1.291960195,0.880786533,1.402193642,1.283910800,1.129767971,1.258664804,1.598568392,1.398454269,0.945322211,0.921527508,0.831662602,1.163826859,0.880678018,1.607450442,0.888056769,1.203901097,1.243275762,1.335606071,1.130521893,1.408068405,0.935188679,1.073002239,1.262479148,0.863881780,1.513136769,1.266320492,1.139949581,0.884642255,1.809165018,1.324933202,0.951610679,0.540942734,1.202486222,1.822103546,0.933534692,1.202877129,0.651070304,1.578302826,0.701096900,0.824610419,1.062299963,1.701482246,0.906720546,1.044862816,1.521481618,0.988976633,0.695345607,1.260205514,1.539369657,1.065649821,0.627159493,0.880014548,0.939343571,1.120816732,1.962823874,1.373575667,1.153239901,0.325105380,0.724540142,0.909235342,0.736064079,0.436929214,0.867184831,1.028935294,0.475557088,0.349398979,0.969828912,0.909303571,0.716812944,0.719012637,1.518359938,0.612406650,0.836319916,0.828583802,1.070363382,0.836563223,0.306527486,0.736246529,0.894855303,0.460623563,0.884696648,1.185766933,0.216943995,0.611799433,0.569426941,1.267610074,0.562504490,0.303931712,-0.113450664,1.359910925,0.805965001,0.962261375,0.906272387,0.952754122,0.611808866,1.498128912,1.009316591,1.042486178,0.419902745,1.095166971,1.206612343,0.287514804,-0.078971487,0.538254676,1.398895096,0.373510139,0.473440894,0.062897459,0.820456316,0.088777717,0.132860287,0.262737552,0.267026800,-0.071596785,0.062456501,0.219456666,-0.086319967,0.714481928,1.176813021,-0.006492646,-0.493050437,0.439249223,0.286138693,0.001220372,-0.016760424,0.217312409,-0.094189872,0.020321608,0.089872792,0.065661116,0.580229115,0.284350500,0.141011596,0.026079453,0.320515641,-0.475712188,0.068979657,-0.144947032,0.158349884,0.183590305,0.089974427,0.426463595,0.258555770,0.205065107,0.132850896,0.313163791,0.178977739,0.248146108,0.888038059,0.389376073,-0.043082666,-0.049095337,0.509041007,0.034004263,0.000079300,0.172920998,-0.130982468,-0.386094368,0.433566198,0.378647974,-0.166991579,0.370549704,-0.185814096,-0.419463767,0.230973507,0.172865808,-0.535801471,0.159732301,0.472228573,-0.082124223,-0.640676673,-0.377512249,0.178316841,0.302875592,-0.687440530,0.033415439,-0.019925638,-1.000000000,-0.142114917,-0.148506850,0.052390665,0.051554937,0.070816855,0.587530975,0.126602162,-0.195045206,0.106228398,0.231758968,-0.009706977,-0.584544226,0.026353988,0.143817556,-0.444393530,0.108054136,-0.390090580,0.845157685,-0.212426553,1.048340058,-0.591527388,0.577119533,0.038180273,0.729548314,0.185321779,-0.278037538,0.334288984,-0.204430576,0.358382538,0.178801519,0.085891880,0.538154090,0.491785214,-0.021508071,0.395574917,0.408419621,0.264370772,0.084772102,-0.206633423,1.007131924,-0.226435776,0.379466280,-0.109525661,0.494919765,0.467412152,0.679783656,0.307290787,0.478466064,0.292316358,0.901056721,0.616936968,0.802458753,-0.068011656,0.830029559,0.091788870,-0.216419896,0.330034331,0.460155482,1.095353396,0.806556728,0.853692946,0.058604541,0.944499873,0.146666380,0.647072635,0.708890578,0.227544001,0.234335736,0.897142559,0.660738135,0.436327499,0.770236587,0.984874794,0.862472138,0.210839769,0.469900002,0.745690249,0.741327896,1.057893345,0.865318947,0.431827279,0.284414166,1.218040819,1.011689091,0.748032596,0.021674142,0.714393768,0.886564364,0.603308230,0.580667182,-0.044806021,0.303971496,0.653694703,0.539350802,0.779733692,0.701169889,1.332630256,0.951089332,0.272026001,0.586110302,0.744420294,1.283713795,1.018214424,0.803827784,1.040468152,0.794942778,1.157921115,1.111615595,0.735583736,0.809381228,1.265073612,1.161656057,1.057331668,0.942151919,0.777517184,0.865760086,1.083773924,0.880788785,1.146544324,1.091987517,0.669805945,1.440421288,1.248428207,1.352396313,1.063835492,0.744004010,0.956234909,1.011617971,0.866465911,0.632401978,0.675128193,1.157876897,1.505729982,0.935710496,1.118833989,1.147123873,1.262558512,0.961546007,1.007333168,0.579545992,1.207011432,1.331330968,0.948512277,0.863073812,1.202565040,0.607670489,0.917565323,1.248825986,0.798957369,0.830559918,0.808723121,0.534298903,1.488993735,1.025021504,1.243624841,1.268477147,0.843593679,0.840607098,1.021963421,1.270741208,0.969678955,0.911860090,0.814167616,0.932933383,1.195620986,0.855861548,0.726429323,0.905449329,1.592033216,0.698178303,0.852572626,1.345251028,1.153330836,1.034185012,0.858739625,1.191762018,1.108698542,1.449231675,0.975717661,1.204031647,1.102254949,0.782947030,1.182029381,0.939495990,0.901956111,1.065530207,0.827733936,0.559453979,0.881152713,1.214270564,1.059592902,1.049553334,1.076253993,1.079002617,0.930228135,1.165595961,1.030082348,1.207209640,1.515257112,1.118819290,0.732776730,0.962365757,1.114206977,1.505004707,1.217467178,1.003068353,0.768680060,1.239844097,0.533235003,0.968065100,1.299249641,0.956719556,0.897903192,0.864520619,0.868801907,0.886053347,0.855824184,1.430968097,1.441893960,0.612680508,0.883356263,1.009625337,0.942633370,1.101110591,1.035024372,0.928183994,1.056978762,1.131568819,1.051197955,0.950769005,0.666346427,0.797386762,1.201917171,0.850922397,0.797560800,1.066390086,1.139960409,0.878867009,1.077475772,1.045943902,1.223333701,1.072910902,1.152979033,1.029671607,1.559480331,0.725744339,0.661561988,0.780257691,0.669886148,1.189165452,1.578503836,0.709964350,1.290973914,0.971120020,0.669448514,1.510760126,1.133717846,0.337839998,1.050416204,0.985345790,1.542150782,0.269465892,0.444509471,0.951784411,0.965982758,1.041297513,0.946178251,1.153169665,0.575896040,1.164972098,0.987649672,1.501100324,0.994491663,0.614683561,1.422293738,1.112265020,0.691878937,1.575924999,0.872622964,1.213646321,0.920165385,1.012145357,1.383749502,0.870219881,0.772910237,0.804048648,0.698195831,1.446115882,1.149049924,1.123701221,0.869136933,1.118896734,1.084674627,1.300590923,1.358906819,1.122482527,1.014653698,0.767416415,0.809856642,0.868284750,0.839330364,1.356710820,1.276204854,0.477352566,0.857042195,0.815799347,1.315215550,0.971507259,0.988816215,0.810649099,0.966425839,0.922660085,0.902133303,0.797704751,0.716079617,0.700425732,0.972717906,1.117422824,0.938007798,1.043181510,0.507627385,1.194982181,1.102546607,1.035476310,0.312388474,0.910237580,0.996461176,1.413208685,1.268897847,1.027130981,1.302461530,0.805379902,1.036290203,1.135036460,1.331520799,1.105267818,1.314008989,0.707540484,1.555693036,0.923791796,1.011750633,0.868553465,1.035278724,1.023064588,1.329999986,0.741159402,1.199541961,0.503231141,1.280240341,1.342952207,0.987364102,0.875417692,0.607493060,1.013096983,0.904070721,0.974108698,1.063198438,0.946036376,0.864846774,0.734960330,0.959662130,1.320579720,1.258723368,0.918193583,0.912260894,0.961030809,0.883946038,0.951716324,1.290767824,1.204398315,0.436267997,0.604988499,0.969916650,0.796098061,0.989971471,1.064728649,1.235176006,1.228705298,1.284681558,0.429841637,1.064309407,0.951039024,0.665714912,1.109207204,1.296661627,1.103316248,0.429996678,1.246651661,1.226981222,0.730702140,0.723675749,1.436333532,0.882082171,0.864192698,0.977079926,1.130395473,1.386410632,0.578189719,0.340489289,0.536444977,0.998616775,1.041003008,1.021161480,1.021476676,1.025847232,1.005006572,0.977655519,1.146675861,1.164386828,0.946368215,1.126753854,1.277300829,0.476161606,1.029611887,1.496239319,1.093161803,1.320285481,0.993829680,1.043664863,0.910546344,1.489594598,0.674276548,0.514671333,1.387324629,1.076569532,1.235013828,0.764532891,1.206322117,1.299839517,1.657197502,0.973904656,1.058299764,1.294484141,0.680670707,1.247340225,1.073415638,1.044786570,1.149162549,1.236827554,0.675408802,0.782137282,1.245893130,1.116234123,0.811648298,0.926147482,0.335654321,0.681446188,1.430768130,0.745748740,0.790558512,0.965658006,1.172390787,0.986201570,1.060486982
