Full TOI ID,Label,Flux1,Flux2,Flux3,Flux4,Flux5,Flux6,Flux7,Flux8,Flux9,Flux10,Flux11,Flux12,Flux13,Flux14,Flux15,Flux16,Flux17,Flux18,Flux19,Flux20,Flux21,Flux22,Flux23,Flux24,Flux25,Flux26,Flux27,Flux28,Flux29,Flux30,Flux31,Flux32,Flux33,Flux34,Flux35,Flux36,Flux37,Flux38,Flux39,Flux40,Flux41,Flux42,Flux43,Flux44,Flux45,Flux46,Flux47,Flux48,Flux49,Flux50,Flux51,Flux52,Flux53,Flux54,Flux55,Flux56,Flux57,Flux58,Flux59,Flux60,Flux61,Flux62,Flux63,Flux64,Flux65,Flux66,Flux67,Flux68,Flux69,Flux70,Flux71,Flux72,Flux73,Flux74,Flux75,Flux76,Flux77,Flux78,Flux79,Flux80,Flux81,Flux82,Flux83,Flux84,Flux85,Flux86,Flux87,Flux88,Flux89,Flux90,Flux91,Flux92,Flux93,Flux94,Flux95,Flux96,Flux97,Flux98,Flux99,Flux100,Flux101
144.01,1,0.943470531,1.020744736,0.969923272,0.994120829,0.9460632,0.945029964,0.869652256,0.995332163,1.084529841,1.125512538,0.961272748,1.012446726,1.026275357,1.06120405,1.117903175,0.95021827,1.041501191,1.058770182,0.948994868,0.852026132,0.847549094,1.137605275,0.985824711,0.917362293,1.030944653,1.009335011,1.053936128,1.190168857,0.919792087,1.024201096,0.922887354,0.926010449,0.814815403,0.835552781,0.627533684,0.816135012,0.85935548,0.869410277,0.919912276,0.70361004,1.021501732,0.855392237,0.99904769,0.849786463,0.333873216,-0.574562719,-0.713624152,-1,-0.965598001,-0.953622728,-0.849889831,-0.780676485,-0.957551486,-0.703697121,-0.906716967,-0.671610529,-0.176403335,0.791673268,1.101315987,0.903625394,1.162156452,0.881534527,0.99202681,0.943131513,1.011724471,0.973664065,1.107474294,1.086895475,1.146272842,0.996542918,0.98928119,0.962311805,0.952625549,0.93293221,0.912884351,1.064316871,1.112020081,0.878997635,1.018154318,0.976832301,0.845101278,1.094907642,0.950215208,1.127917713,0.913562753,1.022126598,0.991184142,1.024890986,0.925492594,1,1.000691469,0.966466084,0.944512951,1.084354587,1.009680872,0.86479407,0.952288402,0.986170214,1.040798572,1.034569955,1.056009271
1457.01,0,1.083599326,0.906433033,1.0095044,1.066012255,1.026487712,1.056799987,1.012973599,1.025313678,0.963297147,0.948481121,1.062909865,1.01738591,0.94401056,0.993437217,1.032436688,0.951809187,0.950705244,1.007730352,1.025857138,0.994219466,0.942032031,0.997580107,0.993949648,0.958768457,0.95663916,1.031618077,0.959175156,0.945126909,0.97396355,1.06779751,0.976065643,1.05508398,1.073703787,0.939910505,0.994445603,0.941929423,0.88237378,0.906897447,0.988832459,0.986767598,1.016152169,0.982345556,0.904478918,1.014899038,0.841079265,0.460384636,-0.00995416,-0.362285014,-0.678459286,-0.860665825,-1,-0.913117048,-0.819716829,-0.490803736,0.07520725,0.46472383,0.827334259,0.955658842,0.904277796,0.936143129,0.980597334,0.930408238,0.82676139,1.002705121,1.021745475,0.970658152,1.060441625,0.996990255,0.998888717,0.973297699,0.978852619,0.94568368,1.022850154,0.930820056,1.025994235,1.008873916,0.98682786,0.90505539,0.998903674,1.017653384,1.053944059,1.000627245,1.039336221,1.03717802,0.987404799,0.959052076,1.082971572,0.999238992,0.957753577,1.055700122,1.026143579,1.025745379,0.974207887,1.030115234,1.073148665,0.995541132,0.933311383,1.014607045,1.039071196,1.064733102,0.996101947
1460.01,0,0.90437972,1.082716736,1.009017636,1.025212268,0.956189996,1.003448441,0.983295362,0.958149164,1.044446174,0.925506907,1.058065938,0.963887433,0.981268397,0.969566291,0.955712893,1.074027623,1.01863153,0.995164924,0.969924112,1.012275069,0.922025783,0.991521695,0.945124024,0.986824035,1.049292654,1.046130099,0.956448636,0.978532808,0.916457747,1.029192331,0.992501379,1.015703433,1.023621624,0.913488104,0.953460509,0.888297597,0.96434665,0.913408853,1.109720636,0.975522077,0.944436792,0.990020897,0.967221596,0.968813132,0.905148605,0.510583385,0.088634856,-0.246976134,-0.635994566,-0.994663546,-1,-0.924560687,-0.646846226,-0.351496657,0.082537293,0.507871391,0.763736254,0.871568487,0.848286022,0.797497508,0.949312802,0.995091553,0.966510003,0.881695535,1.017098549,1.061391911,0.938888135,0.893452329,0.994571767,0.997917174,1.094589451,1.043486353,0.95135298,0.911831631,1.000408591,0.974223781,0.984422884,0.963050965,1.009229777,1.046890342,1.040523161,0.935138321,0.960759578,0.960583135,1.095356729,1.049628931,0.992950748,0.969216932,1.016822024,0.983323232,0.996723475,1.032631135,1.078983355,0.89213101,0.969302012,0.996003877,0.958227174,1.058478401,1.138446956,1.003513144,0.929264792
1461.01,0,0.954579942,0.989224424,1.029478051,0.931332407,0.976380225,1.012296236,0.956752622,1.050886047,1.093713111,0.895835782,1.032622957,1.00173972,1.086628904,0.928619031,0.959180523,1.031069426,1.005708561,1.1073639,1.016709212,0.945233551,1.04674427,1.078487865,0.969703581,0.943682475,1.011176237,0.963099425,0.966024158,0.94342584,1.055643354,0.9499188,0.973957524,1.119731184,1.034554203,1.113476841,0.986032719,1.046743361,1.056490919,1.040999433,1.045249768,1.094510408,1.031202994,1.022253157,0.970287052,1.021240921,0.860647093,0.432912904,-0.090389513,-0.613176178,-0.796595898,-0.922980153,-0.99638076,-1,-0.866501448,-0.658563243,-0.15146802,0.380348037,0.965213822,0.953325431,1.003188135,1.011193719,1.066029734,0.970686021,1.006749296,1.039557147,0.998094229,1.012189324,0.979020783,0.992000604,0.961735857,1.079175852,0.979216869,1.004192002,1.019665111,0.980022227,0.965486003,0.930985602,1.058079131,1.014498033,1.011210766,1.063686756,1.000596025,0.993991426,0.998877848,0.962483587,0.971413995,0.995975479,0.968260042,1.053617222,1.017569612,0.946119664,1.029458377,0.929038366,1.139072718,0.964655721,0.959672674,1.035047056,0.997618453,0.985783221,1.0353621,0.967051266,1.057930739
1608.01,0,0.955785899,1.031900048,0.961462896,0.96893458,1.075642818,0.976559803,1.044742615,1.011171089,1.059481125,0.980259616,0.934170123,1.023429519,0.992788768,1.007536521,1.032467948,0.919489029,1.011323298,1.047933653,0.982995972,1.014016962,0.997936217,1.006989791,1.03775435,0.915661564,1.007894701,1.003691136,0.974755857,0.997440946,0.99175863,1.021446208,1.006650245,1.031170698,1.038588121,1.00353138,1.066516039,1.029140917,0.977179088,0.994236612,1.049655542,1.004970638,1.019579837,0.983082784,0.900015405,0.98712115,0.84378747,0.304786884,-0.24734591,-0.578956501,-0.94901628,-0.897732611,-0.885602357,-0.894478464,-1,-0.807986711,-0.231735923,0.30479883,0.741368283,0.813726865,0.867248701,0.87986941,0.859433341,0.823626104,0.922998304,0.906119237,0.863863563,0.928038886,0.893787723,0.932189526,0.952969815,0.958149806,0.973728772,1.041878493,1.001855305,0.95339041,1.034662805,1.081034882,0.948106318,0.980764789,1.027963613,1.031626441,1.028578634,0.984577103,0.959330501,0.982516735,0.949005878,1.018397913,1.060915238,0.9900049,0.947758656,1.015326512,0.981761602,1.01013001,1.057987184,0.972555264,0.973792347,1.014614984,0.968871823,0.928834487,1.037829692,1.030527005,0.991034615
1635.01,0,0.444684511,1.875421195,1.169413001,-0.89700265,1.279760489,3.086093684,-0.223474651,0.676836953,1.439189373,0.108019884,0.099926464,2.761015427,0.986789106,1.643085774,2.087749882,0.624041353,1.873396831,0.921315709,1.036993297,0.08898299,0.027896076,1.227521073,0.989059357,0.660536425,1.439871925,0.735675309,1.380972825,1.082042915,0.698845557,0.015610585,1.445271302,1.48706931,0.213673855,1.392205757,0.960923355,2.556233724,1.484525438,0.721919677,1.031482873,1.024717398,1.050451974,2.583996421,1.031973565,-0.1477485,1.372965344,-1,0.10768686,1.813860854,1.019069656,0.738876668,-0.312524194,0.484130157,0.976873641,0.3414861,1.296656594,1.585550351,0.406119239,0.680904872,2.606331298,1.551356822,0.667910363,1.743051435,2.359617619,1.269439397,0.86257553,1.00979801,1.61552037,1.02184691,1.01830551,0.232648382,2.046712273,1.14663277,1.836203622,1.53880226,-0.018695766,1.320588879,0.742030848,0.959939015,0.034206969,2.546239578,0.977662718,0.517175427,1.109338885,1.115883105,1.33232778,1.737920968,0.271728364,-0.353830428,1.07017994,-0.116790497,0.571236669,0.928743404,1.820063908,1.993354639,0.170627334,0.268892625,1.902768869,0.504329917,0.642463484,1.069553045,2.137389168
1637.01,0,0.969063351,1.017681214,0.983477214,0.971341045,1.068760715,1.062733058,0.92664004,0.976183566,0.97031565,1.054199438,0.959246895,0.997206181,1.049379034,0.963073529,1.015630197,0.885007911,1.041146336,1.055057423,0.996326769,1.112508443,0.926065419,1.013734704,1.082203442,0.9987236,0.971087897,0.975549165,0.979657421,1.013764588,0.952593276,1.043444293,0.926022026,1.034125431,1.062097303,0.981820129,0.912190009,1.072260044,1.107174898,1.11862821,0.908130435,0.993408958,1.021302837,1.00981704,0.992149918,0.982329988,0.714119779,-0.448567972,-0.697627384,-0.920433357,-0.98265787,-0.9923425,-0.938260876,-1,-0.85822124,-0.851367492,-0.706310591,-0.470739442,0.685511069,0.930588102,0.929169295,0.973561355,0.890806686,0.945995379,0.993387966,1.030981226,0.913112949,0.977165265,1.04489119,0.977271118,0.904406858,0.978565419,0.984507545,0.953731928,1.121841219,1.053918836,0.996996874,0.976931903,0.991359307,0.986845127,1.003869523,0.989605839,1.109863793,0.900382253,0.996211244,1.041538351,1.018820208,1.027760018,0.945513705,1.01585799,0.985819683,0.989477363,1.004033923,0.995749159,1.000241988,1.031105614,0.968143427,0.968449562,1.03616798,1.062662626,1.01041588,0.936855875,0.965394342
1644.01,0,1.003060887,1.012991766,1.008135906,1.11251499,1.029876462,0.982337582,0.929398392,0.95976608,0.941265118,0.99033328,0.976286325,1.005382276,0.973228201,1.065280842,1.006034282,1.030445553,1.042264009,1.012000138,0.984001542,0.988987257,0.96828252,1.022236972,0.974855434,1.004433059,1.059646987,1.041468595,1.010250065,0.951337792,1.069513645,0.955936907,1.069571962,0.946359465,1.114677781,1.047475806,1.013539298,0.993011316,0.952587475,0.923149417,1.062553458,0.950556376,0.955752508,1.001362805,0.998364671,1.008102908,0.887045197,0.666702822,0.123022429,-0.36232217,-0.717042215,-0.978792188,-0.97800304,-1,-0.761338511,-0.449032808,0.018001277,0.58443467,0.891212876,0.994148023,1.061760814,0.998273261,0.986913986,0.967167202,1.083626868,0.940178703,0.993014871,0.95649572,1.009147168,0.977303498,1.065392343,1.025341116,0.852837572,0.997644758,0.929087168,1.008026216,1.056668097,1.039186899,0.998388748,1.103120312,0.958688534,0.942268729,0.937151671,1.038805409,1.022109421,1.06938132,1.019704987,0.916455627,1.019994318,1.077074206,1.063259724,1.054908792,0.874375315,0.959627928,0.98187489,0.955747955,1.006947083,0.99761092,0.948792769,1.044074649,1.05028951,0.931038603,1.039246054
1645.01,0,0.998465469,1.017282424,0.996996248,1.020023415,0.993632313,1.001696264,0.993238027,1.005207279,0.997721117,0.999673119,1.016562332,1.006547773,1.011332045,0.985688755,0.995962714,1.0162549,1,0.988699883,1.025528619,0.991921206,1.003940792,1.009557852,0.997265679,0.995375431,0.989088982,0.993599115,0.998309885,1.000950018,0.991977705,0.993131079,0.98767212,1.022763839,1.000325934,0.995691159,0.997871915,1.003505242,1.000536734,1.007310013,0.993564431,1.008577602,0.979545588,1.003984148,0.977786168,0.976002765,0.769229287,-0.289079234,-0.762624154,-0.882142136,-0.914519669,-1,-0.940945919,-0.931364255,-0.918303194,-0.859003659,-0.771470863,-0.122442074,0.830772036,0.96489822,0.979187918,0.996902232,0.962752827,0.979929922,0.964852408,0.997089942,0.985224031,1.002372838,1.018038961,0.980609994,0.997768311,0.996214956,1.00871652,0.997123888,1.003599216,1.012494155,1.009237775,0.992964632,1.001743611,0.9998614,0.992687869,0.996261358,0.997098921,1.008014966,1.000579687,0.997231595,1.006075266,0.992210908,1.004682602,1.00737275,1.010079366,0.993721141,0.995281188,0.980855426,0.994250688,1.01807911,0.996774767,1.01187661,0.978635558,0.986329939,1.002960547,0.988143616,0.995520844
1688.01,0,0.948153607,0.93571825,0.96932966,1.019638316,0.978792543,1.036506939,0.976982206,1.015860508,1.041208297,1.062295438,0.957790669,0.92887138,1.117485112,1.001486741,0.981950592,0.998818294,1.017208996,0.901968854,1.030109777,1.044563936,1.021337262,0.957644451,0.999743957,1.044381958,1.003027951,0.92986371,0.982970702,0.999382881,0.966418188,1.003636029,1.06603992,0.856132057,0.881279017,0.764700333,0.804045438,0.787946148,0.889485822,0.767968777,0.858082408,0.829105978,0.807695035,0.921637503,0.879214221,0.795875022,0.524061899,-0.617130454,-0.820915283,-0.917263642,-0.921284787,-1,-0.951468914,-0.90904502,-0.966688812,-0.908325555,-0.758170003,-0.491435698,0.500156306,0.792191706,0.965764464,0.781787535,0.807082707,0.832178922,0.843554947,0.847261742,0.864121399,0.857249602,0.814165888,0.94737443,0.913204463,0.955392789,1.086261542,0.973048851,1.038501794,0.944816399,1.017328777,0.956924916,0.931875951,0.938800495,0.936685769,1.069391385,0.965672345,0.87470288,1.022821618,1.020023371,0.976420198,1.079551214,0.968452124,1.126403632,0.893320088,1.076095617,0.853064627,0.966648127,1.126013184,0.863453464,0.952227752,1.045123207,1.013782358,0.952593756,0.987738731,1.102636434,0.948910111
1729.01,0,0.884051011,0.995507262,0.843902251,0.680835869,1.480921015,0.611866517,1.406171791,1.20365834,1.405270741,0.942648515,0.840519044,1.512690205,0.615573961,0.960455866,1.195684337,1.062707666,1.70183815,0.964339438,1.781134397,0.860080305,0.863431757,0.935347269,0.846628611,0.838566953,1.491065159,1.069592487,0.693646783,0.954990221,0.830138434,0.98029809,1.025451301,1.020338551,1.221792932,1.054130971,0.679185313,0.822771863,-0.064873365,1.111982174,0.849460859,-0.06494867,-0.45765357,-0.400350937,-0.584638538,-0.656393548,-0.72117165,-1,-0.695197333,-0.333940642,-0.450016263,-0.213514349,0.512573056,-0.143520646,-0.57981541,0.008349373,-0.230594101,0.91992638,0.789607411,1.118179207,1.248744806,1.113426467,1.122361049,1.282055837,1.352470668,1.511271854,0.583903124,0.967773038,0.60267771,0.936742966,1.038057317,1.178944177,1.315486484,1.030893058,0.760756066,1.051011867,0.385080453,0.967817589,0.986498826,1.103769169,1.153452969,0.408660602,0.864752129,1.52941846,0.720537885,1.273966972,0.944984386,1.523657077,0.761652659,1.223325431,1.44930053,0.632875853,0.567204695,1.573144585,1.007626434,0.6577991,0.997079604,0.796212022,1.248957971,1.497851859,0.682046794,1.003258639,1.587834676
174.01,1,0.936280195,0.844321093,0.618300672,1.207908225,1.106728348,1.02222882,0.955415853,0.994957162,0.854115893,1.153324334,0.799338959,1.02033363,1.043077524,0.835312643,0.96412315,0.702991294,1.203732194,1.257872883,0.679249996,0.846928335,0.750940987,0.903008231,1.030308277,0.867565256,0.83279332,1.055320069,1.151054971,0.89253523,1.242719306,0.727155333,1.031447288,1.142216927,0.677136357,0.948863515,0.779818913,1.158226526,1.268492252,1.115588963,1.062597795,1.064072756,1.371363827,1.041483252,1.154086889,0.699061054,0.426162596,-0.115986538,-0.73996136,-0.872378657,-0.708147189,-1,-0.964151847,-0.611088206,-0.306405288,-0.6827006,-0.430162578,0.077221486,0.095539033,0.844914941,0.818373306,0.923222522,1.046806603,0.893305421,1.060465446,0.900089479,1.320797212,0.515114317,0.782176476,1.044490262,0.787330051,0.987257462,0.723680813,1.296892356,0.888350621,1.460203381,0.99192397,0.836069981,0.954531878,0.908821806,1.042437425,0.906041373,1.180614414,0.763596312,1.096496173,0.924473216,1.127949903,1.143152297,1.01307285,0.674785602,1.213447623,1.029051959,1.453799571,0.867664082,0.795298567,1.179764208,0.920369098,1.098524775,0.854016698,0.885146439,1.264465942,0.704977425,0.993746505
174.02,1,1.412212853,1.033256593,1.291778979,0.941624837,1.117529818,0.977731107,0.716049034,1.193094912,1.032204787,1.18102911,1.012639059,0.682848869,0.592947675,1.275312046,1.178151188,1.108630156,1.031294876,0.805009666,0.828300869,1.05387147,1.080955561,1.163559629,0.795988537,0.901291982,0.764063424,1.331004044,0.985703769,1.290090731,0.850751644,0.260638031,1.166255752,1.195602578,1.038620329,0.725374773,1.119691565,0.973960358,1.220037549,0.924085644,0.918707225,0.707460112,1.112219331,1.207625692,0.614867196,0.813928305,0.597947678,-0.063849406,-0.642060723,-0.059579354,-0.374012414,-0.503168545,-0.638173311,-1,-0.683814021,-0.596129965,-0.283985536,0.263589575,0.200798218,1.03543523,0.796240635,1.063770283,0.548644116,0.737608771,0.926027151,0.903167017,1.0893917,1.195555996,1.607856321,1.38752956,0.833370347,1.405946033,1.109824912,1.213349212,1.141739425,0.509053885,0.821372331,1.261512802,1.049204325,0.91347346,0.958016043,0.873611064,1.237148594,1.186553996,1.419198817,0.891369611,0.954104752,0.951097892,0.52500597,0.947943444,1.454100262,0.701511471,0.582451085,0.928226329,0.658470727,1.401245396,0.932301204,1.173923993,0.386282096,1.529706549,0.782132482,1.277058433,1.168743494
175.01,1,1.002613182,1.137072261,1.163475782,0.94697881,0.943867444,1.012319328,1.049034339,1.140521201,0.868681575,0.901477741,0.941264453,0.904289179,0.956946315,1.078037878,1.087780826,1.008589837,0.90381514,1.072814098,1.011450157,0.877934863,1.06730162,1.092809447,1.104096178,1.026010269,0.84889231,1.093858748,1.212202235,0.959455909,1.024085556,0.944731728,0.976228849,0.975413304,0.804763183,0.974328292,1.107617452,0.938949724,0.942617389,0.948712285,0.949799304,1.116535309,0.995537676,1.124687817,1.038156319,0.834454544,0.134157793,-0.599405732,-0.660830408,-0.951539629,-0.80050365,-0.968227392,-0.938443321,-1,-0.747352327,-0.694014013,-0.535968305,-0.695814591,0.624630036,1.058727826,0.913508581,1.021740331,0.984187576,0.986296642,1.030660546,0.99453283,1.021935612,0.94560951,0.824665609,0.989573664,1.097691581,0.915389258,0.946222144,0.943869449,0.920950777,0.902371506,1.020657936,0.927807145,1.218410436,1.007841068,0.91571043,1.14223459,0.917029968,1.064501479,0.998257476,1.260681032,1.158210115,0.885248445,1.033299048,1.015713984,0.950333725,1.009210151,1.101766106,0.929004339,0.955686288,1.059241701,1.064923784,0.912060779,0.940618974,1.075046649,1.11076628,1.030432549,0.90874759
175.02,1,1.098287363,0.951612254,1.056302943,0.961461824,0.976936655,0.958266839,0.908731773,1.372203279,1.161784845,0.906671392,0.874403552,0.86889411,1.093436929,0.914622857,1.016291285,0.916051783,1.277291146,1.096097941,1.274492447,1.35111077,0.88236827,1.126671923,1.047496742,1.391409426,0.961204917,1.129469914,0.98125767,0.491203416,0.911608418,0.870117655,0.95668708,0.927196259,0.633350735,0.980080957,0.703086478,1.137655076,0.875491298,0.8617108,0.954770056,0.948043662,1.032212211,0.919132465,0.745151676,0.819296856,0.759592239,0.317174756,-0.424496112,-0.665459351,-1,-0.95034361,-0.828739831,-0.940672016,-0.916131547,-0.461452641,-0.635075968,-0.135172443,0.514001247,1.120437042,0.625854365,0.958365536,0.964316041,1.086551888,0.747393381,0.951585455,1.009720133,0.988756353,1.357643737,0.910420629,1.196604084,0.847186059,1.266655373,1.141605901,0.954200848,1.088149383,1.100225402,0.96918348,0.984431463,0.789429883,0.887143271,1.063914184,1.023584705,0.884528182,1.049431993,0.931311929,1.042196384,0.788155186,1.240541865,0.797985357,1.130392795,1.265184555,0.768918165,0.964864278,1.079371241,0.763416259,0.879518408,0.831174114,0.81239129,0.936863497,1.003336768,0.983291279,1.026630617
175.03,1,1.122575537,0.79231553,1.071372493,0.936417585,1.071121393,0.716599536,0.919067202,1.350346714,1.02539645,0.784159379,0.422983904,0.672855435,1.080597165,0.626787801,1.008298482,1.497403923,0.967404607,1.00490349,0.964787056,1.146643285,1.125131165,0.977988579,0.944451907,1.195899746,1,1.197734859,1.001016103,1.002031407,0.762668356,0.772501265,0.605910606,1.195029903,1.268573079,0.881120962,1.155767161,0.730388018,1.069954302,0.910966525,1.226643286,1.278110729,1.232337668,1.051340651,1.027849796,1.328291352,0.6997863,-0.513365269,-0.902333333,-0.799478371,-0.879225055,-0.73955801,-0.887905642,-1,-0.885979775,-0.920578658,-0.489006527,-0.600629798,-0.177785761,0.85368158,1.031379122,1.111177448,1.202113126,0.863240596,1.093354342,0.88837552,1.051965809,1.147360866,1.268646589,1.360737323,1.244863719,0.96987615,0.372909215,1.064673863,0.675863162,1.098372999,1.407029556,0.768358093,0.868317078,0.763329986,1.463369537,1.563860665,1.120646859,0.967823234,0.946449358,1.333177916,0.942931916,1.215983576,0.7105821,0.990181315,0.903493606,1.376429684,0.615344389,0.670005533,1.176098386,0.97054054,1.246188783,0.993228559,0.759946792,0.906352882,1.422673602,0.942920936,0.716865441
180.01,0,1.042685956,1.049105912,1.004050675,1.046062504,1.023988659,0.948203201,1.014639835,0.980763235,1.020630443,0.957727484,1.018179924,1.08225944,1.038057177,0.977979007,0.952496924,0.969415472,0.989115223,1.028945674,1.10104208,0.984139581,0.960825422,1.111157279,0.967893898,1.000928064,1.034303284,0.979029986,0.996835477,1.010630538,1,0.935447807,1.000674955,0.968276009,1.016977483,0.928623003,0.929985771,0.991609161,0.995391663,0.959372241,0.894070655,0.920069999,0.906378987,0.914481298,0.919332101,0.89370772,0.709175511,0.401984881,-0.035405755,-0.467905055,-0.784916519,-0.96515131,-0.917955684,-1,-0.848395713,-0.547312319,-0.016403701,0.423621467,0.791075884,0.91557403,0.82602038,0.87541095,0.781554946,0.811903292,0.813649761,0.824435515,0.844374487,0.865516417,0.842363249,0.900986451,0.885810472,0.952487822,0.977312612,0.948186083,1.006918833,1,0.97969951,1.049372865,1.050803873,1.006836327,0.977466002,1.003270417,0.992405086,0.974618224,0.919490788,1.085984779,1.007001863,0.961944193,0.971274695,0.963316089,1.016620581,1.012823631,0.912691856,1.093738729,1.038807325,1.083510813,0.949224611,0.986080498,1.020777108,0.973842839,0.972842174,0.993040825,0.960525396
182.01,0,1.000232642,0.966015378,1.02581809,0.995833937,0.969859165,1.04573705,1.018037025,1.056576186,1.047440792,0.995284017,1.010853629,1.028761773,1.019317211,1.019925235,0.924440765,0.985191705,0.968580244,1.044842379,1.013509589,1.060791359,1.004774772,1.019997625,0.981881821,1.018983511,0.998115889,0.992677012,0.987559813,1.058133017,0.999535416,0.925466537,0.981121188,1.037444468,0.982142969,1.041602296,1.03295296,1.016040093,1.004869082,0.995507687,1.020757415,0.975888523,1.024406992,1.02426464,1.055028304,1.024797041,0.920239452,0.512211419,0.184272476,-0.28467787,-0.747626104,-0.954223974,-1,-0.956678902,-0.652312348,-0.252497692,0.151145783,0.594507248,0.9402722,1.042766073,1.083608105,1.066635137,1.024327311,1.067020671,0.996304968,1.040504668,1.038092958,1.025441547,0.992339293,1.053079771,0.994777922,1.042019558,1.023477819,0.978390061,0.975909506,0.998684486,0.924556389,0.953875212,0.993887074,1.024199838,1.04638062,0.978258747,0.947380283,0.953812102,1.023602007,1.020000014,0.966972687,1.032251715,0.977641355,1.010887217,1.023059629,0.957794987,0.96436866,0.975470296,1.042410234,1.021460758,1.026430245,0.98583674,0.986480794,1.023633066,0.984675682,0.976178834,0.978745311
184.01,0,0.997082096,1.000253013,0.998099299,1.004047478,1.009281099,0.996488269,0.999555152,0.994887256,1.010166555,1.013375216,0.993778669,0.994771174,0.997808056,0.999610263,1.00165805,1.00250968,0.999395197,0.997481009,0.997177887,0.995417383,1.00972845,1.002548695,1.003659376,1.003800922,1.008500263,0.995182855,0.989692006,1.009242103,0.994538124,1.006590213,1.001941059,1.004681491,1.01319871,1.010022821,1.002263684,1.005609031,1.003226108,1.002143742,0.992941124,1.001777523,0.998281581,1.005400575,1.002308693,1.002242171,0.943669121,0.514998169,-0.091685733,-0.609007151,-0.886814937,-0.971241325,-1,-0.986631847,-0.927278896,-0.673080256,-0.192632319,0.390081032,0.897737934,0.999872603,0.99669497,0.986888797,1.001960622,0.996539022,1.00068241,1.001187461,0.999576351,0.993061323,0.999063247,0.99043675,0.992293855,1.00022773,1.005129086,0.992939605,0.998782485,0.99798079,0.994869488,1.001179905,1.006780287,1.000091067,0.995913365,1.002188947,1.01057061,0.997373218,1.003599078,0.9977481,0.996271257,1.0022402,1.000212408,0.99466132,1.000516047,0.997504448,1.00332758,0.999157639,1.003460839,1.002025974,0.996458077,1.002184949,0.996419137,1.002496747,0.995446211,0.998406611,1.004502877
187.01,0,1.005710649,0.986847617,1.009896084,1.02160999,0.998312181,0.977287457,1.006174394,0.99446377,0.997541329,0.99758138,0.985356832,0.986403346,0.981552111,1.002358426,1.009787576,0.995037487,1.004914696,1.005825316,1.002039276,0.997483349,1.001199381,1.003316437,1.003436055,1.000857558,0.985351374,0.992675558,0.995327141,0.993897093,0.997184928,1.000279455,0.991282196,0.993235436,1.000849845,1.000719079,1.021886919,1.019483748,1.000710983,0.999491273,1.004185464,0.998455163,0.986729478,0.994821929,1.012437695,0.949464045,0.754097164,0.460509352,0.086120556,-0.290341275,-0.644198498,-0.905332347,-1,-0.936834388,-0.702801186,-0.378149646,0.009758107,0.356597393,0.692305084,0.919933471,0.99579816,1.003171311,1.000867191,0.999771488,0.981262455,1.01825671,0.992453039,1.006575201,1.006041248,1.00374682,0.980353236,1.000145842,0.989303448,0.999220704,1.003833691,0.998761641,0.991854558,0.987295536,0.992626719,0.998881451,0.990748561,1.005494835,0.994143935,1.007189773,0.990765026,1.014094971,0.989066689,0.978307834,1.004344203,0.999980028,0.995383515,1.001637327,0.999840198,1.004889153,1.015917538,0.984802883,1.008740052,0.982363422,1.000718955,1.01182209,1.009147843,1.001756348,0.988734702
188.01,0,0.947613336,0.983580478,0.667474223,1.21047277,1.198334684,0.981069099,0.915596946,1.065492676,1.190570241,0.283277084,1.29239559,1.483835764,0.9426613,1.39736393,1.493613942,0.976456155,1.739465934,0.605513567,0.68735357,0.585439314,0.571949051,0.526895843,1.485673146,0.89912834,1.065314507,0.781286845,1.131199553,0.223798743,1.102916374,1.294762352,1.267614471,0.743518943,0.841862824,0.895812717,1.458945961,1.214453045,1.169218247,0.073127886,1.359001455,1.164074995,1.371144972,1.350570511,0.993789243,1.524217277,1.160462435,0.273654034,1.081005594,0.364955694,-0.530620899,-1,-0.457519306,-0.276294452,-0.059720359,0.335549477,-0.166126005,0.181513993,1.353482429,0.528486058,1.32570327,0.969717249,0.225070409,1.001987257,1.473469435,0.885017419,1.71033833,0.823355319,1.765548478,1.862917974,1.088290955,0.821413388,1,0.672807895,1,0.51390708,1.492559306,1.371678285,0.71041091,0.290594695,1.723075227,1.334005596,1.519909483,0.834287311,1.062969326,1.056695193,1.212386616,0.755030032,0.554062349,0.704451954,1.083534061,0.529789915,0.169519104,0.67614626,1.291271495,0.770140465,0.793961425,1.226016279,0.732246317,0.449880059,1.471046327,-0.277869078,0.377399882
